"adap-org/9808002","S. V. Stepkin","A.A.Stanislavsky (Inst. of Radio Astronomy, Kharkov, Ukraine)","Memory Effects and Macroscopic Manifestation of Randomness","LaTeX, 18 pages, 1 postscript figure. New extended version, new
  paragraphs and references added","Phys. Rev. E 61 (2000) 4752-4759","10.1103/PhysRevE.61.4752",,"adap-org cond-mat nlin.AO nlin.CD",,"  It is shown that due to memory effects the complex behaviour of components in
a stochastic system can be transmitted to macroscopic evolution of the system
as a whole. Within the Markov approximation widely using in ordinary
statistical mechanics, memory effects are neglected. As a result, a time-scale
separation between the macroscopic and the microscopic level of description
exists, the macroscopic differential picture is no a consequence of microscopic
non-differentiable dynamics. On the other hand, the presence of complete memory
in a system means that all its components have the same behaviour. If the
memory function has no characteristic time scales, the correct description of
the macroscopic evolution of such systems have to be in terms of the fractional
calculus.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 12:42:45 GMT""},{""version"":""v2"",""created"":""Wed, 9 Feb 2000 14:56:17 GMT""}]","2009-10-30"
"nucl-th/9808052","Masayuki Matsuzaki","Masayuki Matsuzaki (Fukuoka Univ. of Educ.)","Dirac Sea Effects on Superfluidity in Nuclear Matter","11 pages, 3 eps figures included, uses REVTeX (with \tightenlines)","Phys.Rev.C58:3407-3412,1998","10.1103/PhysRevC.58.3407",,"nucl-th",,"  We study two kinds of Dirac sea effects on the $^1S_0$ pairing gap in nuclear
matter based on the relativistic Hartree approximation to quantum hadrodynamics
and the Gor'kov formalism. We show that the vacuum fluctuation effect on the
nucleon effective mass is more important than the direct coupling between the
Fermi sea and the Dirac sea due to the pairing interaction. The effects of the
high-momentum cutoff are also discussed.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 05:56:04 GMT""}]","2008-11-26"
"nucl-th/9808053","Algirdas Deveikis","A. Deveikis, G. Kamuntavicius","Coefficients of Fractional Parentage for Nuclear Shell Model","11 pages, LaTeX","Lith.Phys.J. 35 (1995) 14-19",,,"nucl-th",,"  A new procedure for the calculation of shell model coefficients of fractional
parentage has been developed. This procedure is free of numerical
diagonalization, orthogonalization, and even of grop theoretical classification
of antisymmetric states.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 09:31:42 GMT""}]","2007-05-23"
"nucl-th/9808054","Algirdas Deveikis","A. Deveikis, G. Kamuntavicius","Intrinsic Density Matrices of the Nuclear Shell Model","15 pages, LaTeX","Lith.Phys.J. 36 (1996) 83-95",,,"nucl-th",,"  A new method for calculation of shell model intrinsic density matrices,
defined as two-particle density matrices integrated over the centre-of-mass
position vector of two last particles and complemented with isospin variables,
has been developed. The intrinsic density matrices obtained are completely
antisymmetric, translation-invariant, and do not employ a group-theoretical
classification of antisymmetric states. They are used for exact realistic
density matrix expansion within the framework of the reduced Hamiltonian
method. The procedures based on precise arithmetic for calculation of the
intrinsic density matrices that involve no numerical diagonalization or
orthogonalization have been developed and implemented in the computer code.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 12:15:53 GMT""}]","2007-05-23"
"nucl-th/9808055","Algirdas Deveikis","A. Deveikis, G. Kamuntavicius","Elimination of Spurious States of Oscillator Shell Model","24 pages, LaTeX","Lith.Phys.J. 37 (1997) 371-383",,,"nucl-th",,"  A new method for elimination of the 'spurious' states comprising reguirement
of translational invariance and simplicity of the enumeration scheme of
antisymmetric A-particle states has been developed. The method presented
enables one to project off the space of purely spurious antisymmetric
A-particle oscillator functions with singled out dependence on intrinsic
coordinates of two last particles onto the subspace of the nonspurious motion.
The method is based on constructing the matrix elements of the centre-ofmass
Hamiltonian and spectral decomposition of the corresponding real symmetric
matrix. The obtained coefficients of the expansion of the antisymmetric
A-particle oscillator functions in terms of the ones with singled out
dependence on intrinsic coordinates of two last particles and with eliminated
spurious states are required for calculation of two-particle oscillator
intrinsic density matrices. Software tools based on root rational fraction
expression of numbers for the theoretical formulation presented have been
developed.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 13:11:19 GMT""}]","2007-05-23"
"patt-sol/9808005","Elena Ostrovskaya","Elena A. Ostrovskaya, Yuri S. Kivshar, Zhigang Chen and Mordechai
  Segev","Solitonic Gluons","Submitted to Optics Letters; references corrected",,,,"patt-sol nlin.PS",,"  We describe a physical mechanism for creating multi-soliton bound states
where solitons are glued together by attraction between the beams they guide,
`solitonic gluons'. We verify the concept of the solitonic gluons
experimentally, observing a suppression of the repulsion between dark solitons
due to an attractive force between bright guided beams.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 02:29:45 GMT""}]","2016-09-08"
"physics/9808023","Kai J. Druhl","Kai Druhl","Dispersion-induced generation of higher order transversal modes in
  singly-resonant optical parametric oscillators","13 pages, 4 figures, PACS Numbers: 42.65.Ky, 42.10.Qj, Key Words:
  parametric oscillation, phase-matching, diffraction","Optics Communications 145 (1998) 5-8","10.1016/S0030-4018(97)00414-8",,"physics.optics",,"  We study the effects of higher order transversal modes in a model of a
singly-resonant OPO, using both numerical solutions and mode expansions
including up to two radial modes. The numerical and two-mode solutions predict
lower threshold and higher conversion than the single-mode solution at negative
dispersion. Relative power in the zero order radial mode ranges from about 88%
at positive and small negative dispersion to 48% at larger negative dispersion,
with most of the higher mode content in the first mode, and less than 2% in
higher modes.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 21:43:59 GMT""}]","2009-10-31"
"physics/9808024","Dmitriy Palatnik","Dmitriy Palatnik","On Possibility of Coulomb Interaction between Masses and Electrical
  Charges","withdrawn due to unlikely result",,,,"physics.gen-ph",,"  From non-linear modification of Maxwell-Einstein theory, considered in
(physics/9801031), follows modified Coulomb law for interaction between charged
objects. Namely, if $(m, e)$ and $(m', e')$ are masses and charges of two
objects, then the potential energy of interaction, $V(r) = [ee' - kmm' -
\sqrt{k}(em' + e'm)]/r $, where $k$ is Newtonian constant. It follows, that the
Earth should possess negative electric charge, $Q_E = - \sqrt{k} M_E$. Obtained
result explains, why do primary cosmic rays consist mainly of positive charges.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 00:44:34 GMT""},{""version"":""v2"",""created"":""Fri, 21 Aug 1998 15:36:09 GMT""},{""version"":""v3"",""created"":""Mon, 13 Aug 2001 21:00:28 GMT""},{""version"":""v4"",""created"":""Fri, 12 Aug 2005 21:42:20 GMT""}]","2007-05-23"
"physics/9808025","Gleb Gribakin","G. F. Gribakin, A. A. Gribakina, and V. V. Flambaum (School of
  Physics, The University of New South Wales, Sydney, Australia)","Quantum chaos, statistical equilibrium and resonant radiative capture of
  electrons by multicharged ions: Au 24+","10 pages including 5 figures, REVTEX, submitted to PRL (July 1998)",,,,"physics.atom-ph",,"  We show that the spectrum and eigenstates of open-shell multicharged atomic
ions near the ionization threshold are chaotic, as a result of extremely high
level densities of multiply excited electron states (1000 levels per eV in Au
24+) and a strong configuration mixing. This complexity enables one to use
statistical methods to analyze the system. The orbital occupation numbers obey
the Fermi-Dirac distribution, and temperature can be introduced. We show that
radiative capture of electrons through the multielectron resonant states is
strongly enhanced compared to the direct radiative recombination.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 02:26:43 GMT""}]","2007-05-23"
"quant-ph/9808030","Barbara M. Terhal","C.H. Bennett, D.P. DiVincenzo, T. Mor, P.W. Shor, J.A. Smolin, and
  B.M. Terhal","Unextendible Product Bases and Bound Entanglement","4 pages RevTex + 1 eps fig. This is version 2 with many changes and
  simplifications, and an additional author","Phys.Rev.Lett. 82 (1999) 5385","10.1103/PhysRevLett.82.5385",,"quant-ph",,"  An unextendible product basis (UPB) for a multipartite quantum system is an
incomplete orthogonal product basis whose complementary subspace contains no
product state. We give examples of UPBs, and show that the uniform mixed state
over the subspace complementary to any UPB is a bound entangled state. We
exhibit a tripartite 2x2x2 UPB whose complementary mixed state has tripartite
entanglement but no bipartite entanglement, i.e. all three corresponding 2x4
bipartite mixed states are unentangled. We show that members of a UPB are not
perfectly distinguishable by local POVMs and classical communication.
","[{""version"":""v1"",""created"":""Tue, 18 Aug 1998 22:10:54 GMT""},{""version"":""v2"",""created"":""Fri, 12 Feb 1999 15:07:08 GMT""}]","2009-10-31"
"quant-ph/9808031","Bg Sidharth","B.G. Sidharth","The Universe of Fluctuations","18 pages, TeX, paper appeared in the International Journal of Modern
  Physics A, vol.13, No.15, 1998","Int.J.Mod.Phys. A13 (1998) 2599-2612","10.1142/S0217751X98001335",,"quant-ph gr-qc hep-th",,"  We discuss the recent model of a Quantum Mechanical Black Hole (QMBH) which
describes the most fundamental known particles, the leptons and approximately
the quarks in terms of the Kerr-Newman Black Hole with a naked singularity
shielded by Zitterbewegung effects. This goes beyond the Zitterbewegung and
self interaction models of Barut and Bracken, Hestenes, Chacko and others and
provides a unified picture which amongst other things gives a rationale for and
an insight into: 1. The apparently inexplicable reason why complex space-time
transformations lead to the Kerr-Newman metric in General Relativity. 2. The
value of the fine structure constant. 3. The ratio between electromagnetic and
gravitational interaction strengths. 4. The anomalous gyromagnetic ratio for
the electron. 5. Why the neutrino is left-handed. 6. Why the charge is
discrete. In the spirit of Effective Field Theories, this model provides an
alternative formalism for Quantum Theory and also for its combination with
General Relativity. Finally a mechanism for the formation of these QMBH or
particles is explored within the framework of Stochastic Electrodynamics, QED
and Quantum Statistical Mechanics. The cosmological implications are then
examined. It turns out that a surprisingly large number of facts, including
some which were hitherto inexplicable, follow as a consequence of the model.
These include a theoretical deduction of the Mass, Radius and Age of the
Universe, also the values of Hubble's constant and the Cosmological constant.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 01:39:24 GMT""}]","2009-10-31"
"quant-ph/9808032","L. Sriramkumar","Gilad Gour and L. Sriramkumar","Will small particles exhibit Brownian motion in the quantum vacuum?","31 pages, LaTeX, Final version, To appear in Foundations of Physics","Found.Phys. 29 (1999) 1917-1949",,,"quant-ph gr-qc",,"  The Brownian motion of small particles interacting with a field at a finite
temperature is a well-known and well-understood phenomenon. At zero
temperature, even though the thermal fluctuations are absent, quantum fields
still possess vacuum fluctuations. It is then interesting to ask whether a
small particle that is interacting with a quantum field will exhibit Brownian
motion when the quantum field is assumed to be in the vacuum state. In this
paper, we study the cases of a small charge and an imperfect mirror interacting
with a quantum scalar field in (1+1) dimensions. Treating the quantum field as
a classical stochastic variable, we write down a Langevin equation for the
particles. We show that the results we obtain from such an approach agree with
the results obtained from the fluctuation-dissipation theorem. Unlike the
finite temperature case, there exists no special frame of reference at zero
temperature and hence it is essential that the particles do not break Lorentz
invariance. We find that that the scalar charge breaks Lorentz invariance,
whereas the imperfect mirror does not. We conclude that small particles such as
the imperfect mirror {\it will} exhibit Brownian motion even in the quantum
vacuum, but this effect can be so small that it may prove to be difficult to
observe it experimentally.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 10:34:20 GMT""},{""version"":""v2"",""created"":""Sun, 21 Nov 1999 01:54:17 GMT""}]","2007-05-23"
"solv-int/9808009","Boris Lorbeer","Boris Lorbeer","Finite gap integration of a discrete Euler top","21 pages, 6 figures",,,,"solv-int nlin.SI",,"  In [1] new discretizations of the Euler top have been found. They can be
discribed with a Lax pair with a spectral parameter on an elliptic curve. This
is used in this paper to perform a finite gap integration.
","[{""version"":""v1"",""created"":""Wed, 19 Aug 1998 14:13:42 GMT""},{""version"":""v2"",""created"":""Sat, 21 Nov 1998 13:28:40 GMT""}]","2007-05-23"
